Date,Type,Description,Amount,Category,Payment Method,Status,Reference,Receipt URL,year,month,quarter,day_of_month,day_of_week,day_of_year,week_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,days_since_epoch,days_from_start,days_to_end,month_sin,month_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,is_business_day,business_day_of_month,season,is_spring,is_summer,is_fall,is_winter,amount_abs,amount_sign,is_income,is_expense,amount_log,amount_log_signed,amount_sqrt,amount_sqrt_signed,amount_squared,amount_cubed,amount_category,amount_percentile,amount_quartile,amount_rolling_mean_7d,amount_rolling_std_7d,amount_rolling_sum_7d,amount_rolling_min_7d,amount_rolling_max_7d,amount_rolling_volatility_7d,amount_rolling_mean_14d,amount_rolling_std_14d,amount_rolling_sum_14d,amount_rolling_min_14d,amount_rolling_max_14d,amount_rolling_volatility_14d,amount_rolling_mean_30d,amount_rolling_std_30d,amount_rolling_sum_30d,amount_rolling_min_30d,amount_rolling_max_30d,amount_rolling_volatility_30d,amount_expanding_mean,amount_expanding_std,amount_expanding_count,amount_zscore,amount_abs_zscore,amount_distance_from_mean,amount_distance_from_mean_abs,amount_cumulative_sum,amount_cumulative_abs_sum,running_balance,category_encoded,payment_method_encoded,status_encoded,type_encoded,category_frequency,category_frequency_pct,payment_method_frequency,payment_method_frequency_pct,status_frequency,status_frequency_pct,type_frequency,type_frequency_pct,is_pending,is_paid,is_received,category_is_unknown,category_is_software,category_is_fuel,category_is_meals_entertainment,category_is_office_supplies,category_is_travel,category_is_telephone,category_is_computer_equipment,category_is_supplies,category_is_training,payment_is_credit_card,payment_is_unknown,payment_is_bank_transfer,payment_is_other,payment_is_credit_car,amount_lag_1,amount_abs_lag_1,amount_lag_2,amount_abs_lag_2,amount_lag_3,amount_abs_lag_3,amount_lag_7,amount_abs_lag_7,days_since_last,days_since_last_capped,transaction_count_last_7d,transaction_count_last_30d,spending_velocity_7d,spending_velocity_30d,category_streak,payment_method_streak,days_since_same_category,days_since_same_payment,days_since_same_amount_range,category_running_total,category_running_count,amount_trend_3,amount_trend_7,amount_x_day_of_week,amount_x_month,amount_x_is_weekend,category_encoded_x_month,category_encoded_x_day_of_week
2024-09-04,Expense,Vehicle Maintenance Check,-195.0,vehicle_expenses,credit_card,paid,AutoCare Plus,https://tmsappstorage.blob.core.windows.net/receipts/66554433-2211-0099-8877-665544332211.png,2024,9,3,4,2,248,36,0,0,0,0,0,19970,29,93,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9020987014301837,-0.43152975897147144,1,3,Fall,0,0,1,0,195.0,-1.0,0,1,5.278114659230518,-5.278114659230518,13.96424004376894,-13.96424004376894,38025.0,-7414875.0,small,0.6259842519685039,Q3,469.1671428571429,1031.3242190781436,3284.17,-245.89,2000.0,2.1982021434782624,374.88714285714286,1025.7011671229407,5248.42,-299.0,2750.0,2.736026526025198,355.9653333333333,1040.9298933421662,10678.96,-399.0,3275.0,2.9242451325096255,355.9653333333333,1040.9298933421662,30.0,-0.5101119677844693,0.5101119677844693,-550.9653333333333,550.9653333333333,10678.960000000001,17471.04,10678.960000000001,22,3,0,0,3,2.3622047244094486,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-25.99,25.99,-75.5,75.5,2000.0,2000.0,-299.0,299.0,1.0,1.0,7.0,30.0,3284.17,10678.96,1,3,-1,1,2,-195.0,1,-59.75,-212.40178571428575,390.0,1755.0,0.0,198,44
2024-09-05,Expense,Printer Cartridges,-67.99,office_supplies,credit_card,paid,Best Buy,https://tmsappstorage.blob.core.windows.net/receipts/99887766-5544-3322-1100-998877665544.png,2024,9,3,5,3,249,36,0,0,0,0,0,19971,30,92,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9093882203647925,-0.4159483918249421,1,4,Fall,0,0,1,0,67.99,-1.0,0,1,4.233961566558017,-4.233961566558017,8.245604889879214,-8.245604889879214,4622.6401,-314293.30039899994,small,0.2755905511811024,Q2,180.88285714285712,805.7806679180608,1266.1799999999998,-245.89,2000.0,4.454709974432092,376.4585714285714,1024.950742882927,5270.42,-299.0,2750.0,2.7226123155955273,359.5323333333333,1039.2296297562602,10785.97,-399.0,3275.0,2.8905039502879952,342.28935483870964,1026.262740292613,31.0,-0.397950928351861,0.397950928351861,-410.27935483870965,410.27935483870965,10610.970000000001,17539.030000000002,10610.970000000001,11,3,0,0,6,4.724409448818897,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-195.0,195.0,-25.99,25.99,-75.5,75.5,1950.0,1950.0,1.0,1.0,7.0,30.0,1266.1799999999998,10785.97,1,4,5,1,1,-348.22,3,-20.99999999999999,-58.40678571428571,203.96999999999997,611.91,0.0,99,33
2024-09-06,Income,Cloud Migration Project,3450.0,Unknown,Unknown,received,Legacy Corp,Unknown,2024,9,3,6,4,250,36,0,0,0,0,0,19972,31,91,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9164086366943458,-0.4002439388573056,1,5,Fall,0,0,1,0,3450.0,1.0,1,0,8.146419323098003,8.146419323098003,58.73670062235365,58.73670062235365,11902500.0,41063625000.0,xlarge,0.9763779527559056,Q4,708.8671428571428,1440.44639430183,4962.07,-195.0,3450.0,2.032040007519606,624.0292857142857,1303.5860521975778,8736.41,-299.0,3450.0,2.0889821712541066,477.5066666666667,1178.134307440292,14325.2,-399.0,3450.0,2.4672625319862034,439.40531250000004,1149.3688804253497,32.0,2.708744726427462,2.708744726427462,3010.5946875,3010.5946875,14060.970000000001,20989.030000000002,14060.970000000001,0,0,1,1,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-67.99,67.99,-195.0,195.0,-25.99,25.99,-245.89,245.89,1.0,1.0,7.0,30.0,4962.07,14325.2,1,1,5,5,5,17525.0,7,1822.5000000000005,230.8882142857143,13800.0,31050.0,0.0,0,0
2024-09-07,Expense,Lunch with Team,-89.45,meals_entertainment,credit_card,paid,TGI Fridays,https://tmsappstorage.blob.core.windows.net/receipts/22110099-8877-6655-4433-221100998877.png,2024,9,3,7,5,251,36,1,0,0,0,0,19973,32,90,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9231578729647039,-0.38442104726885545,0,6,Fall,0,0,1,0,89.45,-1.0,0,1,4.504797211841304,-4.504797211841304,9.457801012920498,-9.457801012920498,8001.302500000001,-715716.508625,small,0.3858267716535433,Q2,713.7242857142857,1437.2258104053233,4996.07,-195.0,3450.0,2.0136989019043496,421.2114285714286,1160.3973387783842,5896.96,-299.0,3450.0,2.7549046869738607,487.825,1171.53001683107,14634.75,-312.45,3450.0,2.4015374710830115,423.37939393939394,1135.007242149085,33.0,-0.41690200233204977,0.41690200233204977,-512.829393939394,512.829393939394,13971.52,21078.480000000003,13971.52,10,3,0,0,9,7.086614173228346,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3450.0,3450.0,-67.99,67.99,-195.0,195.0,-123.45,123.45,1.0,1.0,7.0,30.0,4996.07,14634.75,1,1,26,2,2,-168.35000000000002,2,-10.730000000000066,26.451785714285705,447.25,805.0500000000001,89.45,90,50
2024-09-08,Expense,Parking for Client Meeting,-20.0,travel,credit_card,paid,ParkWhiz,https://tmsappstorage.blob.core.windows.net/receipts/55443322-1100-9988-7766-554433221100.png,2024,9,3,8,6,252,36,1,0,0,0,0,19974,33,89,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9296339319682695,-0.3684843993077793,0,6,Fall,0,0,1,0,20.0,-1.0,0,1,3.044522437723423,-3.044522437723423,4.47213595499958,-4.47213595499958,400.0,-8000.0,micro,0.07874015748031496,Q1,425.1528571428571,1335.0805224868684,2976.0699999999997,-195.0,3450.0,3.140236505662864,430.9814285714286,1155.722979935784,6033.74,-299.0,3450.0,2.681607381010944,377.9916666666667,1049.2959174085402,11339.75,-312.45,3450.0,2.7759763241919977,410.3388235294118,1120.2614607983662,34.0,-0.35557152293204464,0.35557152293204464,-430.3388235294118,430.3388235294118,13951.52,21098.480000000003,13951.52,20,3,0,0,6,4.724409448818897,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-89.45,89.45,3450.0,3450.0,-67.99,67.99,2000.0,2000.0,1.0,1.0,7.0,30.0,2976.0699999999997,11339.75,1,2,13,1,5,-244.0,3,-1735.0000000000002,131.59214285714282,120.0,180.0,20.0,180,120
2024-09-09,Expense,Office Utilities,-125.67,telephone,bank_transfer,paid,Electric Company,Unknown,2024,9,3,9,0,253,37,0,0,0,0,0,19975,34,88,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9358348973349941,-0.35243871088460327,1,6,Fall,0,0,1,0,125.67,-1.0,0,1,4.841585279495541,-4.841585279495541,11.210263154805956,-11.210263154805956,15792.948900000001,-1984699.8882630002,small,0.48031496062992124,Q2,417.9857142857142,1338.3468017278774,2925.8999999999996,-195.0,3450.0,3.2018960361239768,435.505,1153.230921099833,6097.07,-299.0,3450.0,2.648031414334699,379.0286666666667,1048.764426136392,11370.86,-312.45,3450.0,2.7669791716802212,395.0242857142857,1107.3766850701595,35.0,-0.4488874589752202,0.4488874589752202,-520.6942857142857,520.6942857142857,13825.85,21224.15,13825.85,18,1,0,0,6,4.724409448818897,10,7.874015748031496,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-20.0,20.0,-89.45,89.45,3450.0,3450.0,-75.5,75.5,1.0,1.0,7.0,30.0,2925.8999999999996,11370.86,1,1,18,25,2,-215.66,2,-18.11000000000002,1.0535714285714386,0.0,1131.03,0.0,162,0
2024-09-10,Expense,Wireless Mouse,-35.99,computer_equipment,credit_card,paid,Amazon,https://tmsappstorage.blob.core.windows.net/receipts/88776655-4433-2211-0099-887766554433.png,2024,9,3,10,1,254,37,0,0,0,0,0,19976,35,87,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9417589340994617,-0.33628873017668287,1,7,Fall,0,0,1,0,35.99,-1.0,0,1,3.610647605844363,-3.610647605844363,5.999166608788258,-5.999166608788258,1295.2801000000002,-46617.130799000006,micro,0.14173228346456693,Q1,416.5571428571428,1338.9049131499753,2915.8999999999996,-195.0,3450.0,3.214216671370701,435.4335714285715,1153.262334707717,6096.070000000001,-299.0,3450.0,2.6485379409862477,378.9956666666667,1048.7779185143695,11369.87,-312.45,3450.0,2.7672556990916415,383.0516666666667,1093.8038360863172,36.0,-0.36969210415027476,0.36969210415027476,-419.0416666666667,419.0416666666667,13789.86,21260.140000000003,13789.86,2,3,0,0,5,3.937007874015748,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-125.67,125.67,-20.0,20.0,-89.45,89.45,-25.99,25.99,1.0,1.0,7.0,30.0,2915.8999999999996,11369.87,1,1,-1,2,2,-35.99,1,-7.9950000000000045,-111.0117857142857,35.99,323.91,0.0,18,2
2024-09-11,Income,API Integration Services,2650.0,Unknown,Unknown,received,SaaS Company,Unknown,2024,9,3,11,2,255,37,0,0,0,0,0,19977,36,86,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9474042892438845,-0.32003923622313857,1,8,Fall,0,0,1,0,2650.0,1.0,1,0,7.8826922062890254,7.8826922062890254,51.478150704935004,51.478150704935004,7022500.0,18609625000.0,xlarge,0.9212598425196851,Q4,822.9857142857143,1539.1541925232523,5760.9,-125.67,3450.0,1.8702076667990706,646.0764285714286,1272.0035127709546,9045.07,-245.89,3450.0,1.9688127542178628,469.959,1123.3828368948853,14098.77,-312.45,3450.0,2.3903847716394093,444.32054054054055,1141.0813644276836,37.0,2.0022741213878064,2.0022741213878064,2205.6794594594594,2205.6794594594594,16439.86,23910.140000000003,16439.86,0,0,1,1,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-35.99,35.99,-125.67,125.67,-20.0,20.0,-195.0,195.0,1.0,1.0,7.0,30.0,5760.9,14098.77,1,1,5,5,5,20175.0,8,1387.8350000000003,40.92035714285702,5300.0,23850.0,0.0,0,0
2024-09-12,Expense,Equipment Insurance,-145.0,other,bank_transfer,paid,Farmers Insurance,Unknown,2024,9,3,12,3,256,37,0,0,0,0,0,19978,37,85,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9527692922168511,-0.30369503751065885,1,9,Fall,0,0,1,0,145.0,-1.0,0,1,4.983606621708336,-4.983606621708336,12.041594578792296,-12.041594578792296,21025.0,-3048625.0,small,0.5039370078740157,Q2,811.9842857142856,1546.8400676740646,5683.889999999999,-145.0,3450.0,1.9050123196821989,496.4335714285714,1229.3210015952654,6950.07,-245.89,3450.0,2.476305133953143,466.12533333333334,1125.3423327078601,13983.76,-312.45,3450.0,2.4142483839279136,428.8121052631579,1129.608396014654,38.0,-0.4659575549694909,0.4659575549694909,-573.812105263158,573.812105263158,16294.86,24055.140000000003,16294.86,12,1,0,0,4,3.149606299212598,10,7.874015748031496,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2650.0,2650.0,-35.99,35.99,-125.67,125.67,-67.99,67.99,1.0,1.0,7.0,30.0,5683.889999999999,13983.76,1,1,-1,3,3,-145.0,1,-54.504999999999924,-190.07464285714283,435.0,1305.0,0.0,108,36
2024-09-13,Expense,Client Meeting Coffee,-12.75,meals_entertainment,credit_card,paid,Coffee Bean,https://tmsappstorage.blob.core.windows.net/receipts/11009988-7766-5544-3322-110099887766.png,2024,9,3,13,4,257,37,0,0,0,0,0,19979,38,84,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9578523554276669,-0.28726097055059635,1,10,Fall,0,0,1,0,12.75,-1.0,0,1,2.6210388241125804,-2.6210388241125804,3.570714214271425,-3.570714214271425,162.5625,-2072.671875,micro,0.015748031496062992,Q1,317.3057142857142,1029.918822025263,2221.1399999999994,-145.0,2650.0,3.2458250061575775,513.0864285714285,1220.035712028433,7183.21,-195.0,3450.0,2.377836645232154,399.03366666666665,1090.1910137519035,11971.01,-312.45,3450.0,2.7320777789473993,417.49,1116.8863843292208,39.0,-0.34916913307387276,0.34916913307387276,-430.24,430.24,16282.11,24067.890000000003,16282.11,10,3,0,0,9,7.086614173228346,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-145.0,145.0,2650.0,2650.0,-35.99,35.99,3450.0,3450.0,1.0,1.0,7.0,30.0,2221.1399999999994,11971.01,1,1,6,3,3,-181.10000000000002,3,-1331.3749999999998,98.42035714285714,51.0,114.75,0.0,90,40
2024-09-14,Expense,Professional Development Book,-39.99,training,credit_card,paid,Amazon,https://tmsappstorage.blob.core.windows.net/receipts/44332211-0099-8877-6655-443322110099.png,2024,9,3,14,5,258,37,1,0,0,0,0,19980,39,83,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9626519747161487,-0.2707418984477642,0,11,Fall,0,0,1,0,39.99,-1.0,0,1,3.7133281345162463,-3.7133281345162463,6.323764701504951,-6.323764701504951,1599.2001000000002,-63952.01199900001,micro,0.14960629921259844,Q1,324.3714285714285,1026.8282253202267,2270.5999999999995,-145.0,2650.0,3.1655939299046896,519.0478571428572,1216.88600604594,7266.67,-195.0,3450.0,2.3444582022636444,408.1156666666667,1085.1828900003634,12243.470000000001,-299.0,3450.0,2.6590081651697517,406.053,1104.8447295555457,40.0,-0.37322445717547303,0.37322445717547303,-446.043,446.043,16242.12,24107.880000000005,16242.12,19,3,0,0,5,3.937007874015748,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-12.75,12.75,-145.0,145.0,2650.0,2650.0,-89.45,89.45,1.0,1.0,7.0,30.0,2270.5999999999995,12243.470000000001,1,2,17,1,1,-338.99,2,52.50499999999998,2.030714285714298,199.95000000000002,359.91,39.99,171,95
2024-09-15,Expense,Antivirus Software,-79.99,software,credit_card,paid,Norton,https://tmsappstorage.blob.core.windows.net/receipts/77665544-3322-1100-9988-776655443322.png,2024,9,3,15,6,259,37,1,0,0,0,0,19981,40,82,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9671667297977312,-0.2541427094613622,0,11,Fall,0,0,1,0,79.99,-1.0,0,1,4.3943256902608985,-4.3943256902608985,8.94371287553441,-8.94371287553441,6398.400099999999,-511808.0239989999,small,0.3425196850393701,Q2,315.80142857142846,1030.4254457654629,2210.609999999999,-145.0,2650.0,3.2628903878830924,370.4771428571429,1147.1419896382527,5186.68,-195.0,3450.0,3.0963907268108954,411.94933333333336,1083.1800716693463,12358.480000000001,-299.0,3450.0,2.629401200639592,394.1982926829269,1093.5843483812816,41.0,-0.40854798742745585,0.40854798742745585,-474.1882926829269,474.1882926829269,16162.130000000001,24187.870000000006,16162.130000000001,16,3,0,0,15,11.811023622047244,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-39.99,39.99,-12.75,12.75,-145.0,145.0,-20.0,20.0,1.0,1.0,7.0,30.0,2210.609999999999,12358.480000000001,1,3,12,1,3,-550.96,5,-33.620000000000005,-90.48964285714285,479.93999999999994,719.91,79.99,144,96
2024-09-16,Income,Website Redesign,1875.0,Unknown,Unknown,received,RetailStore,Unknown,2024,9,3,16,0,260,38,0,0,0,0,0,19982,41,81,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.97139528468375,-0.23746831555846842,1,11,Fall,0,0,1,0,1875.0,1.0,1,0,7.53689712956617,7.53689712956617,43.30127018922193,43.30127018922193,3515625.0,6591796875.0,xlarge,0.84251968503937,Q4,601.6114285714284,1157.2273808465443,4211.279999999999,-145.0,2650.0,1.9235462058865267,509.79857142857145,1205.758575349382,7137.18,-195.0,3450.0,2.365166642131955,475.9716666666667,1111.5883166584695,14279.150000000001,-299.0,3450.0,2.335408585227698,429.4554761904762,1104.0682406428098,42.0,1.3178807227556397,1.3178807227556397,1445.5445238095238,1445.5445238095238,18037.13,26062.870000000006,18037.13,0,0,1,1,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-79.99,79.99,-39.99,39.99,-12.75,12.75,-125.67,125.67,1.0,1.0,7.0,30.0,4211.279999999999,14279.150000000001,1,1,5,5,5,22050.0,9,957.4950000000002,13.499999999999883,0.0,16875.0,0.0,0,0
2024-09-17,Expense,Fuel for Business Travel,-92.45,fuel,credit_card,paid,Shell,https://tmsappstorage.blob.core.windows.net/receipts/00998877-6655-4433-2211-009988776655.png,2024,9,3,17,1,261,38,0,0,0,0,0,19983,42,80,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9753363880767837,-0.2207236509605022,1,12,Fall,0,0,1,0,92.45,-1.0,0,1,4.537426533901572,-4.537426533901572,9.615092303249096,-9.615092303249096,8547.0025,-790170.3811250001,small,0.41732283464566927,Q2,593.5457142857141,1162.596344435694,4154.819999999999,-145.0,2650.0,1.9587309224105642,505.0514285714285,1208.1587102749318,7070.719999999999,-195.0,3450.0,2.3921498721274563,480.723,1108.7456166508232,14421.69,-299.0,3450.0,2.3064126672757976,417.31813953488376,1093.7450371419507,43.0,-0.4195512671009485,0.4195512671009485,-509.76813953488374,509.76813953488374,17944.68,26155.320000000007,17944.68,5,3,0,0,9,7.086614173228346,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1875.0,1875.0,-79.99,79.99,-39.99,39.99,-35.99,35.99,1.0,1.0,7.0,30.0,4154.819999999999,14421.69,1,1,18,2,2,-495.02,4,-6.230000000000097,-151.9496428571428,92.45,832.0500000000001,0.0,45,5
2024-09-18,Expense,Business Cards Printing,-45.0,supplies,credit_card,paid,FedEx Office,https://tmsappstorage.blob.core.windows.net/receipts/33221100-9988-7766-5544-332211009988.png,2024,9,3,18,2,262,38,0,0,0,0,0,19984,43,79,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9789888737409319,-0.20391367068311472,1,13,Fall,0,0,1,0,45.0,-1.0,0,1,3.828641396489095,-3.828641396489095,6.708203932499369,-6.708203932499369,2025.0,-91125.0,micro,0.16929133858267717,Q1,208.5457142857142,736.0868337104703,1459.8199999999995,-145.0,1875.0,3.5296186077552667,515.7657142857142,1202.1229467501637,7220.719999999999,-145.0,3450.0,2.3307538935871066,409.223,1069.1786664156166,12276.69,-299.0,3450.0,2.6127042380697483,406.8109090909091,1083.1968731959487,44.0,-0.37764872933953386,0.37764872933953386,-451.8109090909091,451.8109090909091,17899.68,26200.320000000007,17899.68,17,3,0,0,5,3.937007874015748,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-92.45,92.45,1875.0,1875.0,-79.99,79.99,2650.0,2650.0,1.0,1.0,7.0,30.0,1459.8199999999995,12276.69,1,2,32,1,4,-90.67,2,-960.0000000000001,73.41392857142856,90.0,405.0,0.0,153,34
2024-09-19,Expense,Office Rent September,-1200.0,rent,bank_transfer,paid,Property Management,Unknown,2024,9,3,19,3,263,38,0,0,0,0,0,19985,44,78,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9823516608469237,-0.18704334906991657,1,14,Fall,0,0,1,0,1200.0,-1.0,0,1,7.0909098220799835,-7.0909098220799835,34.64101615137755,-34.64101615137755,1440000.0,-1728000000.0,xlarge,0.7834645669291339,Q4,57.831428571428496,908.3818806248944,404.8199999999995,-1200.0,1875.0,15.70740863686149,434.90785714285715,1279.959250488249,6088.71,-1200.0,3450.0,2.9430584650665716,371.47133333333335,1105.952132554393,11144.140000000001,-1200.0,3450.0,2.9772206717280825,371.104,1097.2800265043809,45.0,-1.3976156653655367,1.3976156653655367,-1571.104,1571.104,16699.68,27400.320000000007,16699.68,14,1,0,0,2,1.574803149606299,10,7.874015748031496,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-45.0,45.0,-92.45,92.45,1875.0,1875.0,-145.0,145.0,1.0,1.0,7.0,30.0,404.8199999999995,11144.140000000001,1,1,-1,7,3,-1200.0,1,-553.7750000000001,-128.00821428571427,3600.0,10800.0,0.0,126,42
2024-09-20,Expense,Backup Drive,-189.99,computer_equipment,credit_card,paid,Seagate,https://tmsappstorage.blob.core.windows.net/receipts/66554433-2211-0099-8877-665544332211.png,2024,9,3,20,4,264,38,0,0,0,0,0,19986,45,77,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9854237542919524,-0.17011767832049052,1,15,Fall,0,0,1,0,189.99,-1.0,0,1,5.252221070655064,-5.252221070655064,13.783686009192172,-13.783686009192172,36096.2001,-6857917.056999001,small,0.6141732283464567,Q3,32.511428571428496,913.1348797672882,227.57999999999947,-1200.0,1875.0,28.086581238997418,174.9085714285714,946.7013898378302,2448.72,-1200.0,2650.0,5.412550008873871,369.30500000000006,1107.0212862724663,11079.150000000001,-1200.0,3450.0,2.9975800118397156,358.90630434782605,1088.1688442503535,46.0,-0.5056876956204085,0.5056876956204085,-548.8963043478261,548.8963043478261,16509.69,27590.31000000001,16509.69,2,3,0,0,5,3.937007874015748,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1200.0,1200.0,-45.0,45.0,-92.45,92.45,-12.75,12.75,1.0,1.0,7.0,30.0,227.57999999999947,11079.150000000001,1,1,10,2,3,-225.98000000000002,2,-72.49500000000003,-164.6435714285714,759.96,1709.91,0.0,18,8
2024-09-21,Income,Custom Software Development,4200.0,Unknown,Unknown,received,Manufacturing Co,Unknown,2024,9,3,21,5,265,38,1,0,0,0,0,19987,46,76,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9882042449941422,-0.15314166701312007,0,16,Fall,0,0,1,0,4200.0,1.0,1,0,8.343077871169383,8.343077871169383,64.8074069840786,64.8074069840786,17640000.0,74088000000.0,xlarge,1.0,Q4,638.2242857142857,1816.4700167527967,4467.57,-1200.0,4200.0,2.8461311445079938,481.29785714285714,1426.8954953980906,6738.17,-1200.0,4200.0,2.964682834593557,512.3046666666667,1305.0193929797879,15369.140000000001,-1200.0,4200.0,2.547350195872615,440.63170212765965,1213.3774313376891,47.0,3.3710609186521396,3.3710609186521396,3759.3682978723405,3759.3682978723405,20709.69,31790.31000000001,20709.69,0,0,1,1,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-189.99,189.99,-1200.0,1200.0,-45.0,45.0,-39.99,39.99,1.0,1.0,7.0,30.0,4467.57,15369.140000000001,1,1,5,5,2,26250.0,10,2700.0000000000005,271.5157142857143,21000.0,37800.0,4200.0,0,0
2024-09-22,Expense,Internet Upgrade,-99.99,telephone,credit_card,paid,Spectrum,https://tmsappstorage.blob.core.windows.net/receipts/99887766-5544-3322-1100-998877665544.png,2024,9,3,22,6,266,38,1,0,0,0,0,19988,47,75,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9906923101615609,-0.13612033862266704,0,16,Fall,0,0,1,0,99.99,-1.0,0,1,4.6150215020384655,-4.6150215020384655,9.999499987499375,-9.999499987499375,9998.0001,-999700.0299989999,small,0.4409448818897638,Q2,635.3671428571428,1817.80322363482,4447.57,-1200.0,4200.0,2.8610280592421797,475.5842857142857,1429.2154602853557,6658.18,-1200.0,4200.0,3.0051780582674215,509.5046666666667,1306.2814710882592,15285.140000000001,-1200.0,4200.0,2.563826313180499,429.36875000000003,1202.9333227212962,48.0,-0.42620975255344723,0.42620975255344723,-529.35875,529.35875,20609.699999999997,31890.30000000001,20609.699999999997,18,3,0,0,6,4.724409448818897,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4200.0,4200.0,-189.99,189.99,-1200.0,1200.0,-79.99,79.99,1.0,1.0,7.0,30.0,4447.57,15285.140000000001,1,1,13,2,2,-315.65,3,44.99999999999984,89.81928571428573,599.9399999999999,899.91,99.99,162,108
